Slovak Republic,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                         ,100,132,55,28,37,36,108
Slovak Republic,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                   ,100,50,46,23,24,22,25
Spain,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                     ,100,114,90,78,78,79,80
Spain,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                  ,100,109,69,106,106,116,108
Spain,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)          ,100,109,76,65,59,68,78
Spain,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                       ,100,107,109,98,100,98,108
Spain,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                                ,100,138,131,62,60,88,94
Spain,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)             ,100,134,86,86,87,90,88
Spain,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                                   ,100,75,42,126,134,121,80
Spain,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                             ,100,153,206,506,521,535,587
Sweden,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                    ,100,82,81,74,73,70,65
Sweden,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                 ,100,91,94,106,101,94,93
Sweden,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)         ,100,101,52,72,67,72,64
Sweden,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                      ,100,79,66,62,57,54,54
Sweden,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                               ,100,78,159,123,97,124,111
Sweden,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)            ,100,114,97,64,66,62,62
Sweden,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                                  ,100,116,155,214,213,199,203
