Switzerland,Residential appliances,Per dwelling energy intensity (index 2000)          ,100,108,112,112,111,111,111
Turkey,Total Residential,Per capita energy intensity (index 2000)                      ,100,103,96,95,98,103,95
Turkey,Total Residential,Per dwelling energy intensity (index 2000)                    ,100,95,83,75,76,80,72
Turkey,Total Residential,Per dwelling TC energy intensity (index 2000)                 ,100,98,95,77,79,81,83
Turkey,Residential space heating,Per capita energy intensity (index 2000)              ,100,96,92,90,90,97,82
Turkey,Residential space heating,Per dwelling energy intensity (index 2000)            ,100,89,78,71,70,75,63
Turkey,Residential space heating,Per dwelling TC energy intensity (index 2000)         ,100,94,101,75,75,78,82
Turkey,Residential lighting,Per capita energy intensity (index 2000)                   ,100,121,151,164,173,181,182
Turkey,Residential lighting,Per dwelling energy intensity (index 2000)                 ,100,112,129,129,135,139,139
Turkey,Residential appliances,Per capita energy intensity (index 2000)                 ,100,121,151,145,152,159,161
Turkey,Residential appliances,Per dwelling energy intensity (index 2000)               ,100,112,129,114,119,123,123
United Kingdom,Total Residential,Per capita energy intensity (index 2000)              ,100,98,99,76,77,73,75
United Kingdom,Total Residential,Per dwelling energy intensity (index 2000)            ,100,97,98,75,76,72,73
United Kingdom,Total Residential,Per dwelling TC energy intensity (index 2000)         ,100,100,89,75,76,74,75
United Kingdom,Residential space heating,Per capita energy intensity (index 2000)      ,100,98,104,73,75,72,75
United Kingdom,Residential space heating,Per dwelling energy intensity (index 2000)    ,100,97,103,72,74,71,74
United Kingdom,Residential space heating,Per dwelling TC energy intensity (index 2000) ,100,101,90,72,75,75,76
United Kingdom,Residential lighting,Per capita energy intensity (index 2000)           ,100,103,102,83,80,76,74
United Kingdom,Residential lighting,Per dwelling energy intensity (index 2000)         ,100,102,101,82,79,75,72
United Kingdom,Residential appliances,Per capita energy intensity (index 2000)         ,100,104,102,89,87,82,76
United Kingdom,Residential appliances,Per dwelling energy intensity (index 2000)       ,100,103,101,88,85,81,74
United States,Total Residential,Per capita energy intensity (index 2000)               ,100,97,96,90,85,85,91
